match_id,date,round,team,opponent,venue,result,goalkeeper,match_name,player_id,shirt_number,listed_position,accurateBackZonePass,accurateChippedPass,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attBxCentre,attCmissRight,attCorner,attFreekickGoal,attFreekickTotal,attGoalHighLeft,attHdMiss,attHdTotal,attIboxMiss,attLgRight,attMissRight,attOboxGoal,attRfGoal,attRfTotal,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceSaves,blockedPass,carries,challengeLost,cleanSheet,diveSave,divingSave,duelLost,duelWon,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,finalThirdEntriesOpenPlay,formationPlace,fouls,fwdPass,gameStarted,gkSmother,goalKicks,goals,goalsConceded,goalsConcededIbox,goalsConcededObox,goodHighClaim,headClearance,headPass,keeperPickUp,keeperThrows,lastManTackle,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,minsPlayed,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,ownGoalsConceded,passesLeft,passesRight,penAreaEntries,penAreaEntriesOpenPlay,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,possLostAll,possLostCtrl,possWonDef3rd,possWonMid3rd,progressiveCarries,punches,putThrough,rightsidePass,savedIbox,savedObox,saves,secondGoalAssist,shotCreated,shotOffTarget,standCatch,standSave,successfulFinalThirdEntries,successfulFinalThirdEntriesOpenPlay,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPenAreaEntries,successfulPenAreaEntriesOpenPlay,successfulPutThrough,timesTackled,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalFinalThirdPasses,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalPass,totalScoringAtt,totalSubOff,totalSubOn,totalTackle,totalThrows,touches,touchesInFinalThird,touchesInOppBox,turnover,unsuccessfulTouch,wasFouled,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,expectedGoalsConceded,expectedGoalsNonpenaltyConceded,expectedGoalsontargetConceded,expectedGoalsontargetNonpenaltyConceded,team_id,goalkeeper_identity_method,source_ma2,source_ma12,source_last_updated,source_opta_player_id,source_opta_player_name,canonical_player_id,canonical_player_id_status,identity_correction_source,source_opta_goalkeeper_full_name,derived_pass_completion_pct,derived_long_pass_completion_pct,derived_goal_kick_completion_pct,derived_saves_per90,derived_xgot_minus_non_own_goals_conceded,xg_zero_fill_fields,diveCatch,attMissLeft,dispossessed
58gq4gre01laikpidgbf9i044,2026-04-10,1,Víkingur R,Breidablik,H,1-1,Ingvar Jónsson,I. Jónsson,5ghzqanbf8v432ekwypz71exh,1,Goalkeeper,25,2,1,1,,5,2,,4,26,,,,,,,,,,,,,,,,,,,,2,1,,,,10,,,,4,,,,,,,,,,,4,4,1,,18,1,,1,,1,1,,1,,,7,5,,10,7,1,,90,,,,34,,1,1,1,1,,,,,10,10,2,,1,,,8,,,,,,,,,1,1,1,25,,,,0,,29,3,,,4,7,1,,10,,13,36,,,,,,42,,,,,,0,,,,,0.947900,0.947900,0.994300,0.994300,7gmdb4hmtrz199zv9r66qy9qp,lineup_position,vikingur_r_breidablik_2026_04_10_ma2.json,vikingur_r_breidablik_2026_04_10_ma12.json,2026-09-06T22:48:32Z,5ghzqanbf8v432ekwypz71exh,I. Jónsson,5ghzqanbf8v432ekwypz71exh,as_supplied_by_opta,,Ingvar Jónsson,72.22,30.77,100.0,0.0,-0.0057,,,,
58gq4gre01laikpidgbf9i044,2026-04-10,1,Breidablik,Víkingur R,A,1-1,Anton Ari Einarsson,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,1,Goalkeeper,22,6,6,1,2,6,7,,15,28,,,,,,,,,,,,,,,,,,,,11,4,,,,11,,1,,10,,,,1,,,1,,1,,6,4,1,,31,1,,4,,1,,1,1,,,10,6,,6,14,6,1,90,,,,32,,3,1,,,,,,,15,15,,,4,,,6,4,2,6,,,,,,3,2,3,24,,,,0,,29,9,1,,6,14,1,2,14,,30,43,,,,,,58,,,,,,0,,,,,2.125500,2.125500,2.152100,2.152100,c6hu27u143y4z4te8b4036bae,lineup_position,vikingur_r_breidablik_2026_04_10_ma2.json,vikingur_r_breidablik_2026_04_10_ma12.json,2026-09-06T22:48:32Z,9zzg49vnaufp7j6yj7pcg6sb9,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,as_supplied_by_opta,,Anton Ari Einarsson,65.12,50.0,25.0,6.0,1.1521,,,,
5954hehzan6m0twb25nis6y38,2026-04-12,1,KR,Keflavík,H,3-2,Arnar Freyr Ólafsson,A. Ólafsson,civvv5ns1omb20m4omsdoiklx,1,Goalkeeper,11,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,1,,7,1,,,,,,,,,,,,,2,,,,11,,,,10,,,,,,,,,,,,1,,1,,,2,,,,,,,,,,,,10,,,,0,,11,,,,,,,,,,,11,,1,,,,11,,,,,,0,,,,,0,0,0,0,629yaod9sjr350jvivp78vwfz,lineup_position,kr_keflavik_2026_04_12_ma2.json,kr_keflavik_2026_04_12_ma12.json,2026-09-06T22:48:31Z,civvv5ns1omb20m4omsdoiklx,A. Ólafsson,civvv5ns1omb20m4omsdoiklx,as_supplied_by_opta,,Arnar Freyr Ólafsson,100.0,,,0.0,0.0,expectedGoalsConceded|expectedGoalsNonpenaltyConceded|expectedGoalsontargetConceded|expectedGoalsontargetNonpenaltyConceded,,,
5954hehzan6m0twb25nis6y38,2026-04-12,1,KR,Keflavík,H,3-2,Halldór Snær Georgsson,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,12,Substitute,44,3,5,1,,5,3,,7,49,,,,,,,,,,,,,,,,,,,,7,3,,,,16,,,,10,,,,1,,,,,,,2,2,0,,30,,,3,,2,2,,1,,,8,5,,18,11,5,,79,,,,50,,1,1,,,,,,,6,6,7,,7,,,7,,,,,,,,,1,1,1,46,,,,0,,44,4,,,2,11,1,,5,,13,55,,,1,,,62,,,,,,0,,,,,1.286700,1.286700,1.307100,1.307100,629yaod9sjr350jvivp78vwfz,player_id_keeper_actions_and_stats,kr_keflavik_2026_04_12_ma2.json,kr_keflavik_2026_04_12_ma12.json,2026-09-06T22:48:31Z,cdx5akkzjrm6j7erasu8k4hlg,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,as_supplied_by_opta,,Halldór Snær Georgsson,89.09,53.85,33.33,0.0,-0.6929,,,,
5954hehzan6m0twb25nis6y38,2026-04-12,1,Keflavík,KR,A,2-3,Ásgeir Orri Magnússon,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,1,Goalkeeper,17,7,8,2,3,7,3,,10,25,,,,,1,1,1,,,,1,1,1,,1,,,,,8,5,1,,,11,,,,7,,,1,2,,,4,,,,2,,1,,30,1,,5,,3,3,,1,,,9,7,,5,18,9,2,90,,,,28,,3,4,1,,,,,,14,14,1,,4,1,,3,1,3,4,,,1,1,,1,,1,19,,,,0,,21,9,4,,2,17,2,3,11,,23,38,1,,,,,58,1,1,,,,0,,,,,1.942600,1.942600,2.365900,2.365900,96h322mg5vnaneem9fjzgvioq,lineup_position,kr_keflavik_2026_04_12_ma2.json,kr_keflavik_2026_04_12_ma12.json,2026-09-06T22:48:31Z,67iuqfijm1h3db1j85g111rf8,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,as_supplied_by_opta,,Ásgeir Orri Magnússon,65.79,43.48,40.0,4.0,-0.6341,,,,
59s4qh9rhitn82g4i30fc2mfo,2026-04-12,1,Valur,Thór,H,1-2,Frederik August Albrecht Schram,F. Schram,c4esrbgbv6v715768v2cb676d,18,Goalkeeper,22,1,,5,,5,1,,3,22,,,,,,,,,,,,,,,,,,,,9,5,,,,8,,,,2,,,,,,,,,,,1,,1,,13,1,,5,,2,2,,2,,,5,6,,7,2,,,90,,,,25,,,,,,,,,,10,10,1,,,,,11,,,,,,,,,,,,17,,,,0,,29,2,,,1,2,2,,8,,12,31,,,,,,39,,,,,,0,,,,,0.946000,0.946000,1.396700,1.396700,khmdmbol7850k3i07yusgpn,lineup_position,valur_thor_2026_04_12_ma2.json,valur_thor_2026_04_12_ma12.json,2026-09-06T22:48:31Z,c4esrbgbv6v715768v2cb676d,F. Schram,c4esrbgbv6v715768v2cb676d,as_supplied_by_opta,,Frederik August Albrecht Schram,70.97,25.0,100.0,0.0,-0.6033,,,,
59s4qh9rhitn82g4i30fc2mfo,2026-04-12,1,Thór,Valur,A,2-1,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,19,8,7,6,1,7,2,,13,26,,,1,,,,,,,,,,,,,,,,,12,2,,,,16,,,,2,,,,2,,1,4,,1,,12,7,1,,31,1,,9,,1,1,,2,,,11,7,,4,23,8,,90,,,,26,,8,3,,,,,,,17,17,3,,1,2,,8,3,2,5,,,,,,4,3,4,17,,,,0,,21,14,4,,12,22,2,1,7,,30,43,,,,,,61,,,,,,0,,,,,2.196900,2.196900,1.215600,1.215600,dys496cnlmowm95ehcfgcrvbm,lineup_position,valur_thor_2026_04_12_ma2.json,valur_thor_2026_04_12_ma12.json,2026-09-06T22:48:31Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,60.47,43.33,66.67,5.0,0.2156,,,,
5adqibxev6p0ee3l6zqz43ggk,2026-04-12,1,ÍBV,FH,H,1-1,Marcel Zapytowski,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,1,Goalkeeper,21,3,6,2,1,4,3,,9,27,,,,1,,,,,,,,,,,,,,,,5,7,,,,12,,2,,4,,,1,4,,2,1,,1,,5,3,1,,30,1,,4,,1,,1,1,,,10,4,,10,19,6,1,90,1,,,32,,1,1,1,1,,,1,1,18,18,1,,2,,,5,4,2,6,,1,,,,1,1,1,21,1,1,,0,1,26,5,1,,5,19,1,1,14,,26,45,,,,1,,60,,,,,1,0,,,,,1.745500,0.957100,2.437600,1.616700,3tlx1zjkgrsdky3abrqe2c9c3,lineup_position,ibv_fh_2026_04_12_ma2.json,ibv_fh_2026_04_12_ma12.json,2026-09-06T22:48:32Z,et4ngone9uj5zhf6ual55u2qy,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,as_supplied_by_opta,,Marcel Zapytowski,60.0,34.62,50.0,6.0,1.4376,,,,
5adqibxev6p0ee3l6zqz43ggk,2026-04-12,1,FH,ÍBV,A,1-1,Jökull Andrésson,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,1,Goalkeeper,10,,1,7,,5,,,1,11,,,,,,,,,,,,,,,,,,,,9,5,,,,6,,,,2,,,2,3,,,,,,,,,1,,9,1,,7,,1,1,,1,,,4,5,,5,5,1,1,90,,,,8,,,1,,,,,,,7,7,1,,,,,3,1,2,3,,,,,,,,,4,,,,0,,12,,,,,5,1,,6,,7,17,,,,,,27,,,,,,0,,,,,2.090000,2.090000,1.240700,1.240700,2ci0yr2esa7y4etjvl5vau077,lineup_position,ibv_fh_2026_04_12_ma2.json,ibv_fh_2026_04_12_ma12.json,2026-09-06T22:48:32Z,29q6xnzs6z0lnt8ntpiber696,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,as_supplied_by_opta,,Jökull Andrésson,64.71,14.29,100.0,3.0,0.2407,,,,
5azcgpxj71p79bn8o27qyayac,2026-04-12,1,KA,Stjarnan,H,2-3,Steinþór Már Auðunsson,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,13,Goalkeeper,23,,,3,,10,,,,23,,,1,,,,,,,,,,,,,,,,,7,3,,,,12,,,,6,,,,1,,1,2,,,,3,1,1,,9,1,,4,,3,3,,2,,,9,10,,9,5,,1,90,,,,24,,,2,1,,,,,,7,7,1,,2,2,,12,2,,2,,,,,1,,,,20,,,,0,,25,1,2,,3,5,2,,5,,7,30,,,,,,46,,,,,,0,,,,,1.518500,1.518500,2.402700,2.402700,4mo70a9j7p2ersbrieg5aw3dg,lineup_position,ka_stjarnan_2026_04_12_ma2.json,ka_stjarnan_2026_04_12_ma12.json,2026-09-06T22:48:31Z,381vrdne8tq32r6gu1hc5dp05,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,as_supplied_by_opta,,Steinþór Már Auðunsson,76.67,0.0,75.0,2.0,-0.5973,,,,
5azcgpxj71p79bn8o27qyayac,2026-04-12,1,Stjarnan,KA,A,3-2,Árni Snær Ólafsson,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,12,Goalkeeper,32,4,7,3,,6,3,,12,39,,,,,,,,,,,,,,,,,,,,11,10,,,,15,,,,13,,,2,2,,,,,,,11,6,1,,28,1,,4,,2,1,1,1,,,12,6,,9,16,7,,90,,,,39,,2,3,2,2,,,,,10,10,2,,8,,,12,2,5,7,,,,,,3,3,3,35,1,1,,0,,33,5,,,11,16,1,,7,,22,49,,,,,,63,,,,,,0,,,,,1.645100,1.645100,1.422900,1.422900,23vg6q15dzr375k6757j06wkq,lineup_position,ka_stjarnan_2026_04_12_ma2.json,ka_stjarnan_2026_04_12_ma12.json,2026-09-06T22:48:31Z,7ibfw77zng0sh9dv2h0srauol,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,as_supplied_by_opta,,Árni Snær Ólafsson,79.59,54.55,75.0,7.0,-0.5771,,,,
5bko88dcsxlnjjt2xzayiy4no,2026-04-12,1,Fram,ÍA,H,3-3,Viktor Freyr Sigurðsson,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,22,Goalkeeper,17,1,,1,,2,,,2,17,,,,,,,,,,,,,,,,,,,,10,4,,,,7,,1,,3,,,1,2,,,1,,,,5,4,1,,17,1,,4,,3,3,,1,,,4,3,,11,13,,1,90,,,,28,,1,4,1,,,,,,18,18,2,,2,,,6,3,,4,,,,,,,,,16,,,,0,,21,2,1,,5,13,1,,13,,18,34,,,,,,43,,,,,,0,,,,,1.782300,1.782300,2.082800,2.082800,ta7x6ep3lniyckj6la77zw,lineup_position,fram_ia_2026_04_12_ma2.json,fram_ia_2026_04_12_ma12.json,2026-09-06T22:48:31Z,ep3hf2ww6epapo978sbn665be,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,as_supplied_by_opta,,Viktor Freyr Sigurðsson,50.0,11.11,25.0,4.0,-0.9172,,,,
5bko88dcsxlnjjt2xzayiy4no,2026-04-12,1,ÍA,Fram,A,3-3,Árni Marinó Einarsson,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,1,Goalkeeper,10,3,3,1,,4,3,,6,13,,,,,,,,,,,,,,,,,,,,11,3,,,,9,,,,6,,,,,,1,,,,,2,1,1,,21,1,,2,,3,3,,2,,,6,4,,2,12,3,,90,,,,18,,2,1,,,,,,,11,11,1,,2,,,1,1,1,2,,,,,1,1,,1,10,,,,0,,12,3,,,2,12,2,,12,,17,24,,,,,,33,,,,,1,0,,,,,1.401800,1.401800,2.744900,2.744900,9ar4wcltrggiz60w77e3z56m2,lineup_position,fram_ia_2026_04_12_ma2.json,fram_ia_2026_04_12_ma12.json,2026-09-06T22:48:31Z,9dwayhvpts3huz0z8pid94i96,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,as_supplied_by_opta,,Árni Marinó Einarsson,54.17,35.29,50.0,2.0,-0.2551,,,,
5c2ebjrgfjrjtkq59yvzky6ms,2026-04-17,2,KR,Thór,H,5-2,Halldór Snær Georgsson,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,12,Goalkeeper,40,1,2,4,5,8,1,,3,42,,,,,,,,,,,,,,,,,,,,6,1,,,,13,,,,4,,,,,,1,2,,,,1,1,1,,17,1,,4,,2,2,,1,,,9,8,,20,4,3,,90,,,,41,,1,1,,,,,,,5,5,2,1,2,,1,10,1,,1,,,,,,,,,36,,,,0,,44,1,2,,1,3,2,5,5,,7,47,,,,1,,61,,,,,,0,,,,,2.597000,2.597000,2.645100,2.645100,629yaod9sjr350jvivp78vwfz,lineup_position,kr_thor_2026_04_17_ma2.json,kr_thor_2026_04_17_ma12.json,2026-09-06T22:48:31Z,cdx5akkzjrm6j7erasu8k4hlg,H. Georgsson,cdx5akkzjrm6j7erasu8k4hlg,as_supplied_by_opta,,Halldór Snær Georgsson,89.36,42.86,100.0,1.0,0.6451,,,,
5c2ebjrgfjrjtkq59yvzky6ms,2026-04-17,2,Thór,KR,A,2-5,Aron Birkir Stefánsson,A. Stefánsson,2vfiu4zekww816g1j3bverill,1,Goalkeeper,14,7,4,,,3,2,,9,18,,,,,,,,,,,,,,,,,,,,18,7,,,,12,,,,2,,,1,6,,,1,,,,7,3,1,,32,1,,1,,5,4,1,,,,11,5,,5,16,4,1,90,,,,29,,2,2,1,1,1,,1,,22,22,1,,1,,,1,5,3,8,,,,,,1,1,1,16,,,,0,,22,7,1,,7,16,,,16,,28,38,,,,,,52,,,,,,0,,,,,3.102500,2.314100,3.995900,3.243000,dys496cnlmowm95ehcfgcrvbm,lineup_position,kr_thor_2026_04_17_ma2.json,kr_thor_2026_04_17_ma12.json,2026-09-06T22:48:31Z,2vfiu4zekww816g1j3bverill,A. Stefánsson,2vfiu4zekww816g1j3bverill,as_supplied_by_opta,,Aron Birkir Stefánsson,47.37,32.14,0.0,8.0,-1.0041,,,,
5ck72gsvq8onmvuq2retn2yhg,2026-04-17,2,KA,Víkingur R,H,0-2,Steinþór Már Auðunsson,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,13,Goalkeeper,15,3,3,4,,4,,,5,18,,,,,,,,,,,,,,,,,,,1,20,5,,,,8,,1,,2,,,,1,1,3,1,,,,8,3,1,1,18,1,,8,,2,2,,,,,7,4,,7,16,3,1,90,,,,19,,3,3,1,,1,1,1,,14,14,1,,2,1,,7,4,1,5,,,,,3,3,2,3,12,1,,,0,,16,5,1,1,8,16,,,7,,19,32,,,,1,,46,,,,,1,0,1,,,1,2.615600,1.827200,1.862000,1.143400,4mo70a9j7p2ersbrieg5aw3dg,lineup_position,ka_vikingur_r_2026_04_17_ma2.json,ka_vikingur_r_2026_04_17_ma12.json,2026-09-06T22:48:31Z,381vrdne8tq32r6gu1hc5dp05,S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,as_supplied_by_opta,,Steinþór Már Auðunsson,56.25,26.32,50.0,5.0,-0.138,,,,
5ck72gsvq8onmvuq2retn2yhg,2026-04-17,2,Víkingur R,KA,A,2-0,Ingvar Jónsson,I. Jónsson,5ghzqanbf8v432ekwypz71exh,1,Goalkeeper,14,,,2,,2,,,1,14,,,,,,,,,,,,,,,,,,,,3,,,,,4,,,,4,,1,,,,,,,,,4,2,1,,14,1,,3,,,,,,,,3,2,,4,7,,,90,,,,18,,,1,1,,,,,,9,9,1,,,,,5,,,,,,,,,,,,12,,,,0,,16,,,,4,7,1,,7,,10,23,,,,,,26,,,,,,0,,,,,0.701900,0.701900,0,0,7gmdb4hmtrz199zv9r66qy9qp,lineup_position,ka_vikingur_r_2026_04_17_ma2.json,ka_vikingur_r_2026_04_17_ma12.json,2026-09-06T22:48:31Z,5ghzqanbf8v432ekwypz71exh,I. Jónsson,5ghzqanbf8v432ekwypz71exh,as_supplied_by_opta,,Ingvar Jónsson,60.87,10.0,66.67,0.0,0.0,expectedGoalsontargetConceded|expectedGoalsontargetNonpenaltyConceded,,,
5d2a0uyexzm3a4xgg1vo6ag44,2026-04-17,2,Valur,ÍBV,H,2-1,Frederik August Albrecht Schram,F. Schram,c4esrbgbv6v715768v2cb676d,18,Goalkeeper,12,5,4,2,,5,4,,9,16,,,3,,,,,,,,,,,,,,,,,9,7,,,,6,,,,6,,,,1,,3,2,,,,6,2,1,,19,1,,4,,1,,1,1,,,5,5,,5,13,4,,90,,,,22,,2,2,,,,,,,15,15,,,3,2,,6,1,,1,,,,,,1,1,1,14,,,,0,,17,6,2,,6,13,1,,14,,23,30,,,,,,41,,,,,1,0,,,,,0.989600,0.989600,0.367600,0.367600,khmdmbol7850k3i07yusgpn,lineup_position,valur_ibv_2026_04_17_ma2.json,valur_ibv_2026_04_17_ma12.json,2026-09-06T22:48:32Z,c4esrbgbv6v715768v2cb676d,F. Schram,c4esrbgbv6v715768v2cb676d,as_supplied_by_opta,,Frederik August Albrecht Schram,53.33,39.13,50.0,1.0,-0.6324,,,,
5d2a0uyexzm3a4xgg1vo6ag44,2026-04-17,2,ÍBV,Valur,A,1-2,Marcel Zapytowski,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,1,Goalkeeper,24,4,2,7,2,4,1,,4,26,,,1,,,,,,,,,,,,,,,,,12,9,,,,8,,,,9,,,,1,,1,4,,,,5,5,1,,20,1,,9,,2,2,,,,,4,4,,11,8,2,,90,,,,28,,1,,,,,,,,11,11,4,,4,2,1,6,1,,1,,,,,,1,1,1,19,,,,0,,29,5,4,,5,8,,2,9,,15,37,,,,,,46,,,,,,0,,,,,2.532600,2.532600,1.718200,1.718200,3tlx1zjkgrsdky3abrqe2c9c3,lineup_position,valur_ibv_2026_04_17_ma2.json,valur_ibv_2026_04_17_ma12.json,2026-09-06T22:48:32Z,et4ngone9uj5zhf6ual55u2qy,M. Zapytowski,et4ngone9uj5zhf6ual55u2qy,as_supplied_by_opta,,Marcel Zapytowski,70.27,26.67,77.78,1.0,-0.2818,,,,
5dm5n6eqlad2kdyhz0dd2zn6c,2026-04-17,2,Fram,Keflavík,H,3-1,Viktor Freyr Sigurðsson,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,22,Goalkeeper,17,4,7,3,,2,4,,11,24,,,,,,,,,,,,,,,,,,,,7,5,,,,7,,,,2,,,,,,,,,,,5,4,1,,24,1,,6,,1,1,,,,,7,2,,6,18,7,1,90,,,,28,,1,7,1,,,,,,13,13,,,,,,6,1,2,3,,,,,1,,,,21,,,,0,,18,4,,,5,18,,,13,,23,36,,,,,,42,,,,,,0,,,,,1.081500,1.081500,1.545500,1.545500,ta7x6ep3lniyckj6la77zw,lineup_position,fram_keflavik_2026_04_17_ma2.json,fram_keflavik_2026_04_17_ma12.json,2026-09-06T22:48:31Z,ep3hf2ww6epapo978sbn665be,V. Sigurðsson,ep3hf2ww6epapo978sbn665be,as_supplied_by_opta,,Viktor Freyr Sigurðsson,66.67,47.83,50.0,3.0,0.5455,,,,
5dm5n6eqlad2kdyhz0dd2zn6c,2026-04-17,2,Keflavík,Fram,A,1-3,Ásgeir Orri Magnússon,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,1,Goalkeeper,38,7,8,4,2,6,8,,17,46,,,,,,,,,,,,,,,,,,,,13,5,,,,12,,,,15,,,1,2,,1,4,,,,4,4,1,,40,1,,4,,3,2,1,,,,10,7,,10,17,8,1,90,,,,52,,,3,,,,,,,14,14,1,1,6,2,1,9,3,,3,,,,,,1,1,1,41,,,,0,,42,9,4,1,4,17,,2,18,,29,59,,,,,,74,,,,,,0,1,,,,1.055500,1.055500,1.448800,1.448800,96h322mg5vnaneem9fjzgvioq,lineup_position,fram_keflavik_2026_04_17_ma2.json,fram_keflavik_2026_04_17_ma12.json,2026-09-06T22:48:31Z,67iuqfijm1h3db1j85g111rf8,Ásgeir Orri Magnússon,67iuqfijm1h3db1j85g111rf8,as_supplied_by_opta,,Ásgeir Orri Magnússon,77.97,58.62,100.0,3.0,-1.5512,,,,
5e4pmxy1g5i7lytal2rff261g,2026-04-17,2,Breidablik,ÍA,H,1-0,Anton Ari Einarsson,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,1,Goalkeeper,23,1,2,,,4,2,,6,25,,,,,,,,,,,,,,,,,,,,11,4,,,,6,,2,,2,,1,1,1,,,,,,1,5,3,1,,27,1,,,,,,,2,,,4,4,,,12,2,2,90,,,,34,,1,1,,,,,,,12,12,,,,,,9,3,1,4,,,,,1,1,,1,24,,,,0,,24,1,,,5,12,2,,11,,17,36,,,,,,47,,,,,,0,,,,,2.295700,2.295700,1.163100,1.163100,c6hu27u143y4z4te8b4036bae,lineup_position,breidablik_ia_2026_04_17_ma2.json,breidablik_ia_2026_04_17_ma12.json,2026-09-06T22:48:32Z,9zzg49vnaufp7j6yj7pcg6sb9,A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,as_supplied_by_opta,,Anton Ari Einarsson,69.44,35.29,,4.0,1.1631,,,,
5e4pmxy1g5i7lytal2rff261g,2026-04-17,2,ÍA,Breidablik,A,0-1,Árni Marinó Einarsson,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,1,Goalkeeper,35,2,2,2,5,2,1,,4,37,,,,,,,,,,,,,,,,,,,,6,5,,,,4,,,,7,,,,,,,4,3,,,1,1,1,,14,1,1,2,,1,1,,1,3,,2,2,,12,4,2,,90,,,,40,,,,1,1,1,,1,,5,5,1,,3,,,16,,,,,,,,,,,,35,,,,0,,38,3,4,,1,4,1,5,5,,9,42,,,,,,50,,,,,,0,,,,,1.231700,0.443300,0.828600,0,9ar4wcltrggiz60w77e3z56m2,lineup_position,breidablik_ia_2026_04_17_ma2.json,breidablik_ia_2026_04_17_ma12.json,2026-09-06T22:48:32Z,9dwayhvpts3huz0z8pid94i96,Á. Einarsson,9dwayhvpts3huz0z8pid94i96,as_supplied_by_opta,,Árni Marinó Einarsson,88.1,44.44,100.0,0.0,-0.1714,expectedGoalsontargetNonpenaltyConceded,,,
5ep7nvotsc0uv4fb7jhmhpj4k,2026-04-17,2,Stjarnan,FH,H,3-2,Árni Snær Ólafsson,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,12,Goalkeeper,41,2,7,2,,5,5,,11,48,,,,1,,,,,,,,,,,,,,,,7,4,,,,10,,,,19,,,1,2,,2,,,,,10,4,1,,27,1,,2,,2,1,1,,,,8,5,,21,16,7,1,90,,1,,50,,3,3,1,1,1,,1,,10,10,2,,8,,,10,2,3,5,,1,,,2,5,2,5,43,,,,0,1,42,4,,,10,16,,,11,,21,58,,,,,,70,,,,,2,0,,,,,1.665000,0.876600,2.295400,1.368900,23vg6q15dzr375k6757j06wkq,lineup_position,stjarnan_fh_2026_04_17_ma2.json,stjarnan_fh_2026_04_17_ma12.json,2026-09-06T22:48:31Z,7ibfw77zng0sh9dv2h0srauol,Á. Ólafsson,7ibfw77zng0sh9dv2h0srauol,as_supplied_by_opta,,Árni Snær Ólafsson,82.76,52.38,100.0,5.0,0.2954,,,,
5ep7nvotsc0uv4fb7jhmhpj4k,2026-04-17,2,FH,Stjarnan,A,2-3,Jökull Andrésson,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,1,Goalkeeper,14,,2,8,,6,3,,5,16,,,,,,,,,,,,,,,,,,,,18,4,,,,8,,,,2,,,1,3,,,2,,,,4,1,1,,11,1,,10,,3,3,,,,,7,6,,4,6,2,2,90,,,,7,,1,,,,,,,,5,5,1,,,2,,6,3,,3,,,,,,1,1,1,7,,,,0,,15,,2,,4,6,,,5,,10,21,,,,,,32,,,,,,0,,,,,2.868900,2.868900,2.910900,2.910900,2ci0yr2esa7y4etjvl5vau077,lineup_position,stjarnan_fh_2026_04_17_ma2.json,stjarnan_fh_2026_04_17_ma12.json,2026-09-06T22:48:31Z,29q6xnzs6z0lnt8ntpiber696,J. Andrésson,29q6xnzs6z0lnt8ntpiber696,as_supplied_by_opta,,Jökull Andrésson,76.19,50.0,80.0,3.0,-0.0891,,,,
